country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
CN,kwebtoon,56,60,sample_baseline,0,0,http_400,youtube_api_error,10.0,trends_api,33,kf_api,,,53.84615384615385,0.0,36.36363636363637,12.903225806451612,0.4,0.6,0.0,21.53846153846154,,16.357320099255585,0.0615,1.0059751861042185
CN,kfood,49,60,sample_baseline,0,0,http_400,youtube_api_error,6.0,trends_api,33,kf_api,0.0,customs_api,70.37037037037037,0.0,15.151515151515152,12.903225806451612,0.4,0.6,0.0,28.14814814814815,50.0,34.500597371565114,0.1677,5.785750179211469
CN,kbeauty,73,60,sample_baseline,0,0,http_400,youtube_api_error,11.0,trends_api,33,kf_api,0.0,customs_api,100.0,0.0,22.22222222222222,12.903225806451612,0.4,0.6,0.0,40.0,50.0,36.87096774193549,0.2165,7.982564516129033
CN,kfashion,53,60,sample_baseline,0,0,http_400,youtube_api_error,23.0,trends_api,33,kf_api,0.0,customs_api,100.0,0.0,100.0,12.903225806451612,0.4,0.6,0.0,40.0,50.0,36.87096774193549,0.1401,5.165622580645162
CN,ktourism,42,60,sample_baseline,0,0,http_400,youtube_api_error,2.0,trends_api,33,kf_api,300000.0,sample_kto,63.63636363636363,0.0,40.0,12.903225806451612,0.4,0.6,0.0,25.454545454545453,100.0,58.961876832844574,0.056,3.301865102639296
JP,kpop,69,72,sample_baseline,20308294,48,,youtube_api,9.0,trends_api,45,kf_api,,,47.22222222222222,9.683307963891492,4.651162790697675,6.666666666666667,0.4,0.35,0.25,23.44083737392533,,13.376334949570133,0.1228,1.6426139318072124
JP,kvideo,56,72,sample_baseline,547324,2,,youtube_api,0.0,trends_api,45,kf_api,,,55.55555555555556,12.006205310489273,50.0,51.61290322580645,0.4,0.35,0.25,38.92439408089347,,46.53749956784126,0.1287,5.989376194381171
JP,kgame,58,72,sample_baseline,0,0,search_http_429,youtube_api,15.0,trends_api,45,kf_api,,,40.0,0.0,26.82926829268293,51.61290322580645,0.4,0.35,0.25,22.70731707317073,,40.05066876475216,0.1067,4.273406357199056
JP,kwebtoon,54,72,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,45,kf_api,,,46.15384615384615,0.0,0.0,51.61290322580645,0.4,0.35,0.25,18.461538461538463,,38.35235732009925,0.0615,2.3586699751861038
JP,kfood,51,72,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,45,kf_api,0.0,customs_api,77.77777777777779,0.0,9.090909090909092,51.61290322580645,0.4,0.35,0.25,33.38383838383839,50.0,47.16063864450962,0.1677,7.908839100684262
JP,kbeauty,59,72,sample_baseline,0,0,search_http_429,youtube_api,8.0,trends_api,45,kf_api,0.0,customs_api,62.16216216216216,0.0,13.88888888888889,51.61290322580645,0.4,0.35,0.25,28.337087087087088,50.0,46.151288385159354,0.2165,9.991753935387
JP,kfashion,42,72,sample_baseline,39943186,8,,youtube_search_fallback,15.0,trends_api,45,kf_api,0.0,customs_api,59.25925925925925,96.56995596770923,60.0,51.61290322580645,0.4,0.35,0.25,72.50318829240193,50.0,54.98450862622232,0.1401,7.703329658533748
JP,ktourism,50,72,sample_baseline,1656303,8,,youtube_search_fallback,5.0,trends_api,45,kf_api,250000.0,sample_kto,100.0,100.0,100.0,51.61290322580645,0.4,0.35,0.25,100.0,83.05084745762711,77.00929469655549,0.056,4.312520503007107
VN,kpop,83,64,sample_baseline,32889298,55,,youtube_api,9.0,trends_api,55,kf_api,,,86.11111111111111,15.68212481315272,4.651162790697675,100.0,0.4,0.35,0.25,41.095978826722316,,76.43839153068893,0.1228,9.3866344799686
VN,kvideo,72,64,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,55,kf_api,,,100.0,0.0,50.0,83.87096774193549,0.4,0.35,0.25,52.5,,71.32258064516128,0.1287,9.179216129032257
VN,kgame,70,64,sample_baseline,1524128,4,,youtube_api,16.0,trends_api,55,kf_api,,,100.0,6.711777118311516,29.268292682926827,83.87096774193549,0.4,0.35,0.25,49.66619516214074,,70.18905871001758,0.1067,7.489172564358876
VN,kwebtoon,68,64,sample_baseline,49388230,8,,youtube_search_fallback,7.0,trends_api,55,kf_api,,,100.0,84.77134389022413,22.727272727272727,83.87096774193549,0.4,0.35,0.25,75.35178854339662,,80.46329606251993,0.0615,4.948492707844975
VN,kfood,57,64,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,55,kf_api,0.0,customs_api,100.0,0.0,18.181818181818183,83.87096774193549,0.4,0.35,0.25,44.54545454545455,50.0,59.07038123167155,0.1677,9.906102932551319
VN,kbeauty,67,64,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,55,kf_api,0.0,customs_api,83.78378378378379,0.0,5.555555555555555,83.87096774193549,0.4,0.35,0.25,34.9024024024024,50.0,57.14177080306112,0.2165,12.371193378862733
VN,kfashion,48,64,sample_baseline,0,0,search_http_429,youtube_api,13.0,trends_api,55,kf_api,0.0,customs_api,81.48148148148148,0.0,50.0,83.87096774193549,0.4,0.35,0.25,45.092592592592595,50.0,59.17980884109916,0.1401,8.291091218637993
VN,ktourism,47,64,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,55,kf_api,50000.0,sample_kto,86.36363636363636,0.0,40.0,83.87096774193549,0.4,0.35,0.25,44.54545454545455,15.254237288135593,41.697499875739354,0.056,2.335059993041404
TH,kpop,88,65,sample_baseline,25710081,50,,youtube_api,8.0,trends_api,52,kf_api,,,100.0,12.25896336243681,2.3255813953488373,13.333333333333334,0.4,0.35,0.25,44.872032525690095,,25.948813010276037,0.1228,3.1865142376618976
TH,kvideo,72,65,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,52,kf_api,,,100.0,0.0,50.0,74.19354838709677,0.4,0.35,0.25,52.5,,65.51612903225805,0.1287,8.431925806451611
TH,kgame,66,65,sample_baseline,626068,6,,youtube_api,10.0,trends_api,52,kf_api,,,80.0,2.7570052363758513,14.634146341463413,74.19354838709677,0.4,0.35,0.25,36.6234884180974,,59.165524399497016,0.1067,6.312961453426332
TH,kwebtoon,64,65,sample_baseline,0,0,search_http_429,youtube_api,20.0,trends_api,52,kf_api,,,84.61538461538461,0.0,81.81818181818183,74.19354838709677,0.4,0.35,0.25,54.30069930069931,,66.23640875253778,0.0615,4.073539138281074
TH,kfood,48,65,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,52,kf_api,0.0,customs_api,66.66666666666666,0.0,9.090909090909092,74.19354838709677,0.4,0.35,0.25,28.939393939393938,50.0,53.045943304007814,0.1677,8.895804692082109
TH,kbeauty,62,65,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,52,kf_api,0.0,customs_api,70.27027027027027,0.0,8.333333333333332,74.19354838709677,0.4,0.35,0.25,30.191441441441444,50.0,53.29635280441731,0.2165,11.538660382156348
TH,kfashion,45,65,sample_baseline,0,0,search_http_429,youtube_api,10.0,trends_api,52,kf_api,0.0,customs_api,70.37037037037037,0.0,35.0,74.19354838709677,0.4,0.35,0.25,36.89814814814815,50.0,54.63769414575866,0.1401,7.654740949820789
TH,ktourism,37,65,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,52,kf_api,40000.0,sample_kto,40.909090909090914,0.0,40.0,74.19354838709677,0.4,0.35,0.25,26.363636363636367,11.864406779661017,33.46299517868681,0.056,1.8739277300064614
ID,kpop,86,69,sample_baseline,28265052,53,,youtube_api,15.0,trends_api,31,kf_api,,,94.44444444444444,13.477212961926154,18.6046511627907,6.666666666666667,0.4,0.35,0.25,47.14596510514961,,22.858386042059845,0.1228,2.807009805964949
ID,kvideo,68,69,sample_baseline,284540,2,,youtube_api,0.0,trends_api,31,kf_api,,,88.88888888888889,6.241724570906114,50.0,6.451612903225806,0.4,0.35,0.25,50.240159155372694,,23.967031404084562,0.1287,3.0845569417056833
ID,kgame,69,69,sample_baseline,569371,2,,youtube_api,9.0,trends_api,31,kf_api,,,95.0,2.50732960068324,12.195121951219512,6.451612903225806,0.4,0.35,0.25,41.92634584804401,,20.64150608115309,0.1067,2.2024486988590346
ID,kwebtoon,66,69,sample_baseline,25696928,8,,youtube_search_fallback,24.0,trends_api,31,kf_api,,,92.3076923076923,44.10692831896039,100.0,6.451612903225806,0.4,0.35,0.25,77.36050183471306,,34.815168475820705,0.0615,2.141132861262973
ID,kfood,54,69,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,31,kf_api,0.0,customs_api,88.88888888888889,0.0,12.121212121212121,6.451612903225806,0.4,0.35,0.25,38.58585858585859,50.0,34.65265558813946,0.1677,5.811250342130987
ID,kbeauty,61,69,sample_baseline,17880,1,,youtube_api,4.0,trends_api,31,kf_api,0.0,customs_api,67.56756756756756,0.0425812435480664,2.7777777777777777,6.451612903225806,0.4,0.35,0.25,27.736374906713294,50.0,32.4827588523104,0.2165,7.032517291525201
ID,kfashion,44,69,sample_baseline,22196219,8,,youtube_search_fallback,8.0,trends_api,31,kf_api,0.0,customs_api,66.66666666666666,53.66341812292167,25.0,6.451612903225806,0.4,0.35,0.25,51.69886300968925,50.0,37.27525647290559,0.1401,5.222263431854073
ID,ktourism,41,69,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,31,kf_api,35000.0,sample_kto,59.09090909090909,0.0,20.0,6.451612903225806,0.4,0.35,0.25,28.63636363636364,10.16949152542373,12.747502360952335,0.056,0.7138601322133308
IN,kpop,54,50,sample_baseline,83057853,77,,youtube_api,12.0,trends_api,29,kf_api,,,5.555555555555555,39.603266006422245,11.627906976744185,0.0,0.4,0.35,0.25,18.990342068656055,,7.596136827462423,0.1228,0.9328056024123855
IN,kvideo,42,50,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,29,kf_api,,,16.666666666666664,0.0,50.0,0.0,0.4,0.35,0.25,19.166666666666664,,7.666666666666666,0.1287,0.9867
IN,kgame,54,50,sample_baseline,499935,1,,youtube_api,12.0,trends_api,29,kf_api,,,20.0,2.2015554426157564,19.51219512195122,0.0,0.4,0.35,0.25,13.648593185403321,,5.459437274161329,0.1067,0.5825219571530138
IN,kwebtoon,48,50,sample_baseline,180369,1,,youtube_api,4.0,trends_api,29,kf_api,,,23.076923076923077,0.30959041306270413,9.090909090909092,0.0,0.4,0.35,0.25,11.611853148068452,,4.644741259227381,0.0615,0.2856515874424839
IN,kfood,32,50,sample_baseline,1165179,1,,youtube_api,4.0,trends_api,29,kf_api,0.0,customs_api,7.4074074074074066,1.286008401344541,9.090909090909092,0.0,0.4,0.35,0.25,5.685793176160825,50.0,26.137158635232165,0.1677,4.383201503128434
IN,kbeauty,42,50,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,29,kf_api,0.0,customs_api,16.216216216216218,0.0,11.11111111111111,0.0,0.4,0.35,0.25,9.264264264264266,50.0,26.852852852852852,0.2165,5.813642642642642
IN,kfashion,30,50,sample_baseline,0,0,search_http_429,youtube_api,11.0,trends_api,29,kf_api,0.0,customs_api,14.814814814814813,0.0,40.0,0.0,0.4,0.35,0.25,15.925925925925926,50.0,28.185185185185183,0.1401,3.9487444444444444
IN,ktourism,32,50,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,29,kf_api,30000.0,sample_kto,18.181818181818183,0.0,20.0,0.0,0.4,0.35,0.25,12.272727272727273,8.47457627118644,6.691833590138675,0.056,0.3747426810477658
MY,kpop,79,58,sample_baseline,209724756,80,,youtube_api,12.0,trends_api,35,kf_api,,,75.0,100.0,11.627906976744185,26.666666666666668,0.4,0.35,0.25,67.90697674418604,,43.16279069767442,0.1228,5.300390697674419
MY,kvideo,65,58,sample_baseline,2195904,2,,youtube_api,0.0,trends_api,35,kf_api,,,80.55555555555556,48.16977561028685,50.0,19.35483870967742,0.4,0.35,0.25,61.58164368582261,,36.2455607001355,0.1287,4.664803662107439
MY,kgame,60,58,sample_baseline,752463,3,,youtube_api,27.0,trends_api,35,kf_api,,,50.0,3.3136087951773328,56.09756097560976,19.35483870967742,0.4,0.35,0.25,35.184153322214506,,25.686564554692254,0.1067,2.7407564379856635
MY,kwebtoon,58,58,sample_baseline,0,0,search_http_429,youtube_api,15.0,trends_api,35,kf_api,,,61.53846153846154,0.0,59.09090909090909,19.35483870967742,0.4,0.35,0.25,39.388111888111894,,27.36814798105121,0.0615,1.6831411008346493
MY,kfood,52,58,sample_baseline,776181,2,,youtube_api,34.0,trends_api,35,kf_api,0.0,customs_api,81.48148148148148,0.8566711955536507,100.0,19.35483870967742,0.4,0.35,0.25,57.892427511036374,50.0,42.3849371151105,0.1677,7.107953954204031
MY,kbeauty,65,58,sample_baseline,0,0,search_http_429,youtube_api,16.0,trends_api,35,kf_api,0.0,customs_api,78.37837837837837,0.0,36.11111111111111,19.35483870967742,0.4,0.35,0.25,40.379129129129126,50.0,38.88227743872905,0.2165,8.418013065484839
MY,kfashion,47,58,sample_baseline,0,0,search_http_429,youtube_api,19.0,trends_api,35,kf_api,0.0,customs_api,77.77777777777779,0.0,80.0,19.35483870967742,0.4,0.35,0.25,51.111111111111114,50.0,41.028673835125446,0.1401,5.748117204301075
MY,ktourism,39,58,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,35,kf_api,30000.0,sample_kto,50.0,0.0,60.0,19.35483870967742,0.4,0.35,0.25,35.0,8.47457627118644,17.043739748496446,0.056,0.954449425915801
FR,kpop,60,46,sample_baseline,24504083,76,,youtube_api,18.0,trends_api,55,kf_api,,,22.22222222222222,11.683924905841826,25.581395348837212,0.0,0.4,0.35,0.25,19.37361144314283,,7.749444577257133,0.1228,0.951631794087176
FR,kvideo,44,46,sample_baseline,195597,2,,youtube_api,0.0,trends_api,55,kf_api,,,22.22222222222222,4.290653689799407,50.0,83.87096774193549,0.4,0.35,0.25,22.890617680318684,,59.478827717288766,0.1287,7.654925127215065
FR,kgame,56,46,sample_baseline,9267,1,,youtube_api,6.0,trends_api,55,kf_api,,,30.0,0.04080893373482595,4.878048780487805,83.87096774193549,0.4,0.35,0.25,13.23379532192914,,55.61609877393295,0.1067,5.934237739178646
FR,kwebtoon,50,46,sample_baseline,0,0,search_http_429,youtube_api,14.0,trends_api,55,kf_api,,,30.76923076923077,0.0,54.54545454545454,83.87096774193549,0.4,0.35,0.25,25.944055944055943,,60.70020302278367,0.0615,3.7330624859011956
FR,kfood,39,46,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,0.0,3.0303030303030303,83.87096774193549,0.4,0.35,0.25,14.09090909090909,50.0,52.97947214076246,0.1677,8.884657478005863
FR,kbeauty,48,46,sample_baseline,57904,1,,youtube_api,11.0,trends_api,55,kf_api,0.0,customs_api,32.432432432432435,0.1378984522599126,22.22222222222222,83.87096774193549,0.4,0.35,0.25,18.5767929868195,50.0,53.87664891994454,0.2165,11.664294491167993
FR,kfashion,35,46,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,0.0,10.0,83.87096774193549,0.4,0.35,0.25,15.833333333333332,50.0,53.327956989247305,0.1401,7.471246774193547
FR,ktourism,44,46,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,55,kf_api,25000.0,sample_kto,72.72727272727273,0.0,20.0,83.87096774193549,0.4,0.35,0.25,34.09090909090909,6.779661016949152,35.36930264923704,0.056,1.9806809483572745
GB,kpop,58,44,sample_baseline,40440319,73,,youtube_api,12.0,trends_api,30,kf_api,,,16.666666666666664,19.282568148511757,11.627906976744185,6.666666666666667,0.4,0.35,0.25,16.322542262831828,,10.529016905132732,0.1228,1.2929632759502996
GB,kvideo,43,44,sample_baseline,159605,2,,youtube_api,0.0,trends_api,30,kf_api,,,19.444444444444446,3.501126204187356,50.0,3.225806451612903,0.4,0.35,0.25,21.503171949243352,,10.536752650665083,0.1287,1.3560800661405963
GB,kgame,55,44,sample_baseline,16313996,8,,youtube_search_fallback,14.0,trends_api,30,kf_api,,,25.0,71.84167278668562,24.390243902439025,3.225806451612903,0.4,0.35,0.25,41.24214645094972,,18.43234245134763,0.1067,1.9667309395587922
GB,kwebtoon,47,44,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,19.230769230769234,0.0,9.090909090909092,3.225806451612903,0.4,0.35,0.25,9.965034965034967,,5.921497856981729,0.0615,0.3641721182043763
GB,kfood,36,44,sample_baseline,1165179,1,,youtube_api,6.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,1.286008401344541,15.151515151515152,3.225806451612903,0.4,0.35,0.25,13.126870617238268,50.0,28.593116058931525,0.1677,4.795065563082816
GB,kbeauty,45,44,sample_baseline,43622,1,,youtube_api,39.0,trends_api,30,kf_api,0.0,customs_api,24.324324324324326,0.10388585045043358,100.0,3.225806451612903,0.4,0.35,0.25,34.766089777387386,50.0,32.92095989096135,0.2165,7.127387816393132
GB,kfashion,32,44,sample_baseline,0,0,search_http_429,youtube_api,10.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,0.0,35.0,3.225806451612903,0.4,0.35,0.25,17.63888888888889,50.0,29.49551971326165,0.1401,4.1323223118279575
GB,ktourism,40,44,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,30,kf_api,25000.0,sample_kto,54.54545454545454,0.0,40.0,3.225806451612903,0.4,0.35,0.25,31.818181818181817,6.779661016949152,10.72120880759481,0.056,0.6003876932253094
BR,kpop,76,55,sample_baseline,15752788,61,,youtube_api,50.0,trends_api,40,kf_api,,,66.66666666666666,7.511172405416936,100.0,0.0,0.4,0.35,0.25,54.29557700856259,,21.718230803425037,0.1228,2.666998742660595
BR,kvideo,52,55,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,40,kf_api,,,44.44444444444444,0.0,50.0,35.483870967741936,0.4,0.35,0.25,30.27777777777778,,33.401433691756274,0.1287,4.298764516129033
BR,kgame,62,55,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,40,kf_api,,,60.0,0.0,0.0,35.483870967741936,0.4,0.35,0.25,24.0,,30.89032258064516,0.1067,3.2959974193548387
BR,kwebtoon,54,55,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,40,kf_api,,,46.15384615384615,0.0,0.0,35.483870967741936,0.4,0.35,0.25,18.461538461538463,,28.674937965260547,0.0615,1.7635086848635235
BR,kfood,40,55,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,0.0,customs_api,37.03703703703704,0.0,0.0,35.483870967741936,0.4,0.35,0.25,14.814814814814817,50.0,38.60812425328554,0.1677,6.474582437275984
BR,kbeauty,51,55,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,40.54054054054054,0.0,0.0,35.483870967741936,0.4,0.35,0.25,16.216216216216218,50.0,38.88840453356582,0.2165,8.419339581516999
BR,kfashion,37,55,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,40.74074074074074,0.0,0.0,35.483870967741936,0.4,0.35,0.25,16.296296296296298,50.0,38.904420549581836,0.1401,5.450509318996415
BR,ktourism,36,55,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,40,kf_api,15000.0,sample_kto,36.36363636363637,0.0,0.0,35.483870967741936,0.4,0.35,0.25,14.545454545454547,3.389830508474576,15.249167453650777,0.056,0.8539533774044435
AR,kpop,68,43,sample_baseline,17514179,40,,youtube_api,45.0,trends_api,60,kf_api,,,44.44444444444444,8.351030814883865,88.37209302325581,13.333333333333334,0.4,0.35,0.25,42.793661818801084,,25.117464727520435,0.1228,3.0844246685395094
AR,kvideo,45,43,sample_baseline,4558676,8,,youtube_search_fallback,0.0,trends_api,60,kf_api,,,25.0,100.0,50.0,100.0,0.4,0.35,0.25,57.5,,83.0,0.1287,10.6821
AR,kgame,58,43,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,60,kf_api,,,40.0,0.0,2.4390243902439024,100.0,0.4,0.35,0.25,16.609756097560975,,66.64390243902439,0.1067,7.110904390243903
AR,kwebtoon,50,43,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,60,kf_api,,,30.76923076923077,0.0,9.090909090909092,100.0,0.4,0.35,0.25,14.580419580419582,,65.83216783216784,0.0615,4.048678321678322
AR,kfood,36,43,sample_baseline,90604307,8,,youtube_search_fallback,1.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,100.0,0.0,100.0,0.4,0.35,0.25,43.888888888888886,50.0,63.77777777777778,0.1677,10.695533333333334
AR,kbeauty,44,43,sample_baseline,41990319,8,,youtube_search_fallback,3.0,trends_api,60,kf_api,0.0,customs_api,21.62162162162162,100.0,0.0,100.0,0.4,0.35,0.25,43.648648648648646,50.0,63.729729729729726,0.2165,13.797486486486486
AR,kfashion,32,43,sample_baseline,23554656,8,,youtube_search_fallback,4.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,56.94768796746804,5.0,100.0,0.4,0.35,0.25,30.070579677502703,50.0,61.01411593550054,0.1401,8.548077642563626
AR,ktourism,33,43,sample_baseline,1627005,8,,youtube_search_fallback,1.0,trends_api,60,kf_api,8000.0,sample_kto,22.727272727272727,98.23112075507923,20.0,100.0,0.4,0.35,0.25,48.47180135518682,1.0169491525423728,40.20283484730855,0.056,2.251358751449279
AE,kpop,63,40,sample_baseline,143702052,79,,youtube_api,14.0,trends_api,45,kf_api,,,30.555555555555557,68.51935591237498,16.27906976744186,0.0,0.4,0.35,0.25,40.27376423341393,,16.109505693365573,0.1228,1.9782472991452924
AE,kvideo,50,40,sample_baseline,114126,1,,youtube_api,0.0,trends_api,45,kf_api,,,38.88888888888889,2.5034900484263414,50.0,51.61290322580645,0.4,0.35,0.25,28.931777072504776,,42.54045276448578,0.1287,5.47495627078932
AE,kgame,52,40,sample_baseline,1893835,6,,youtube_api,16.0,trends_api,45,kf_api,,,10.0,8.339849683791314,29.268292682926827,51.61290322580645,0.4,0.35,0.25,14.236020560058666,,36.662150159507334,0.1067,3.9118514220194327
AE,kwebtoon,44,40,sample_baseline,19118729,8,,youtube_search_fallback,6.0,trends_api,45,kf_api,,,7.6923076923076925,32.81592295984288,18.181818181818183,51.61290322580645,0.4,0.35,0.25,19.10795065832263,,38.61092219881292,0.0615,2.3745717152269945
AE,kfood,43,40,sample_baseline,1279305,2,,youtube_api,6.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,1.4119693007529985,15.151515151515152,51.61290322580645,0.4,0.35,0.25,23.541327302401598,50.0,45.192136428222256,0.1677,7.578721279012871
AE,kbeauty,54,40,sample_baseline,8379720,1,,youtube_api,32.0,trends_api,45,kf_api,0.0,customs_api,48.64864864864865,19.956314216141106,80.55555555555556,51.61290322580645,0.4,0.35,0.25,46.58305832399774,50.0,49.80048263254149,0.2165,10.781804489945232
AE,kfashion,39,40,sample_baseline,0,0,search_http_429,youtube_api,10.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,0.0,35.0,51.61290322580645,0.4,0.35,0.25,28.00925925925926,50.0,46.08572281959379,0.1401,6.45660976702509
AE,ktourism,35,40,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,45,kf_api,6000.0,sample_kto,31.818181818181817,0.0,40.0,51.61290322580645,0.4,0.35,0.25,22.727272727272727,0.3389830508474576,20.19881703862021,0.056,1.1311337541627318
TR,kpop,66,42,sample_baseline,16566671,27,,youtube_api,7.0,trends_api,40,kf_api,,,38.88888888888889,7.899244379142346,0.0,0.0,0.4,0.35,0.25,18.320291088255377,,7.328116435302151,0.1228,0.8998926982551042
TR,kvideo,49,42,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,40,kf_api,,,36.11111111111111,0.0,50.0,35.483870967741936,0.4,0.35,0.25,26.944444444444443,,32.06810035842294,0.1287,4.1271645161290325
TR,kgame,58,42,sample_baseline,841955,8,,youtube_api,5.0,trends_api,40,kf_api,,,40.0,3.7077032267945813,2.4390243902439024,35.483870967741936,0.4,0.35,0.25,17.90745222693908,,28.453303471420792,0.1067,3.0359674804005987
TR,kwebtoon,50,42,sample_baseline,58260525,8,,youtube_search_fallback,10.0,trends_api,40,kf_api,,,30.76923076923077,100.0,36.36363636363637,35.483870967741936,0.4,0.35,0.25,56.3986013986014,,43.84976314008572,0.0615,2.696760433115272
TR,kfood,35,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,0.0,customs_api,18.51851851851852,0.0,0.0,35.483870967741936,0.4,0.35,0.25,7.407407407407408,50.0,37.12664277180406,0.1677,6.22613799283154
