country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
VN,ktourism,47,64,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,55,kf_api,50000.0,sample_kto,86.36363636363636,0.0,20.0,83.87096774193549,0.4,0.35,0.25,39.54545454545455,15.254237288135593,40.697499875739354,0.056,2.279059993041404
TH,kpop,88,65,sample_baseline,1641886,13,,youtube_api,5.0,trends_api,52,kf_api,,,100.0,1.5485536933150736,0.0,74.19354838709677,0.4,0.35,0.25,40.54199379266028,,60.73292654932217,0.1228,7.458003380256764
TH,kvideo,72,65,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,52,kf_api,,,100.0,0.0,12.5,74.19354838709677,0.4,0.35,0.25,43.125,,61.76612903225806,0.1287,7.949300806451612
TH,kgame,66,65,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,52,kf_api,,,80.0,0.0,25.0,74.19354838709677,0.4,0.35,0.25,38.25,,59.81612903225806,0.1067,6.382380967741935
TH,kwebtoon,64,65,sample_baseline,32616924,8,,youtube_search_fallback,24.0,trends_api,52,kf_api,,,84.61538461538461,100.0,91.66666666666666,74.19354838709677,0.4,0.35,0.25,91.7628205128205,,81.22125723738625,0.0615,4.995107320099255
TH,kfood,48,65,sample_baseline,152025,2,,youtube_api,4.0,trends_api,52,kf_api,0.0,customs_api,66.66666666666666,0.10968385537918342,10.344827586206897,74.19354838709677,0.4,0.35,0.25,29.291262912601105,50.0,53.11631709864925,0.1677,8.907606377443479
TH,kbeauty,62,65,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,52,kf_api,0.0,customs_api,70.27027027027027,0.0,10.81081081081081,74.19354838709677,0.4,0.35,0.25,30.810810810810814,50.0,53.420226678291186,0.2165,11.565479075850043
TH,kfashion,45,65,sample_baseline,0,0,search_http_429,youtube_api,10.0,trends_api,52,kf_api,0.0,customs_api,70.37037037037037,0.0,39.130434782608695,74.19354838709677,0.4,0.35,0.25,37.930756843800324,50.0,54.84421588488909,0.1401,7.683674645472961
TH,ktourism,37,65,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,52,kf_api,40000.0,sample_kto,40.909090909090914,0.0,20.0,74.19354838709677,0.4,0.35,0.25,21.363636363636367,11.864406779661017,32.46299517868681,0.056,1.8179277300064614
ID,kpop,86,69,sample_baseline,1389359,12,,youtube_api,13.0,trends_api,31,kf_api,,,94.44444444444444,1.3103814825088573,20.0,6.451612903225806,0.4,0.35,0.25,43.23641129665588,,21.165532260597836,0.1228,2.5991273616014143
ID,kvideo,68,69,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,31,kf_api,,,88.88888888888889,0.0,16.666666666666664,6.451612903225806,0.4,0.35,0.25,39.72222222222222,,19.759856630824373,0.1287,2.543093548387097
ID,kgame,69,69,sample_baseline,418692,1,,youtube_api,1.0,trends_api,31,kf_api,,,95.0,2.851007271875736,25.0,6.451612903225806,0.4,0.35,0.25,45.247852545156505,,21.970108759998087,0.1067,2.344210604691796
ID,kwebtoon,66,69,sample_baseline,0,0,search_http_429,youtube_api,26.0,trends_api,31,kf_api,,,92.3076923076923,0.0,100.0,6.451612903225806,0.4,0.35,0.25,61.92307692307693,,28.640198511166258,0.0615,1.7613722084367247
ID,kfood,54,69,sample_baseline,974983,3,,youtube_api,5.0,trends_api,31,kf_api,0.0,customs_api,88.88888888888889,0.7034362398892445,13.793103448275861,6.451612903225806,0.4,0.35,0.25,39.25003410158576,50.0,34.78549069128489,0.1677,5.833526788928476
ID,kbeauty,61,69,sample_baseline,39251660,8,,youtube_search_fallback,5.0,trends_api,31,kf_api,0.0,customs_api,67.56756756756756,71.87235628489576,5.405405405405405,6.451612903225806,0.4,0.35,0.25,53.5337030780919,50.0,37.642224486586116,0.2165,8.149541601345893
ID,kfashion,44,69,sample_baseline,0,0,search_http_429,youtube_api,9.0,trends_api,31,kf_api,0.0,customs_api,66.66666666666666,0.0,34.78260869565217,6.451612903225806,0.4,0.35,0.25,35.362318840579704,50.0,34.00794763908368,0.1401,4.764513464235624
ID,ktourism,41,69,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,31,kf_api,35000.0,sample_kto,59.09090909090909,0.0,20.0,6.451612903225806,0.4,0.35,0.25,28.63636363636364,10.16949152542373,12.747502360952335,0.056,0.7138601322133308
IN,kpop,54,50,sample_baseline,31471175,22,,youtube_api,11.0,trends_api,29,kf_api,,,5.555555555555555,29.682209531730592,15.0,0.0,0.4,0.35,0.25,16.36099555832793,,6.5443982233311715,0.1228,0.8036521018250679
IN,kvideo,42,50,sample_baseline,26665842,8,,youtube_search_fallback,14.0,trends_api,29,kf_api,,,16.666666666666664,100.0,54.166666666666664,0.0,0.4,0.35,0.25,55.20833333333333,,22.083333333333332,0.1287,2.8421250000000002
IN,kgame,54,50,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,29,kf_api,,,20.0,0.0,25.0,0.0,0.4,0.35,0.25,14.25,,5.7,0.1067,0.60819
IN,kwebtoon,48,50,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,29,kf_api,,,23.076923076923077,0.0,12.5,0.0,0.4,0.35,0.25,12.355769230769232,,4.942307692307693,0.0615,0.30395192307692315
IN,kfood,32,50,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,29,kf_api,0.0,customs_api,7.4074074074074066,0.0,6.896551724137931,0.0,0.4,0.35,0.25,4.687100893997446,50.0,25.93742017879949,0.1677,4.349705363984674
IN,kbeauty,42,50,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,29,kf_api,0.0,customs_api,16.216216216216218,0.0,10.81081081081081,0.0,0.4,0.35,0.25,9.18918918918919,50.0,26.83783783783784,0.2165,5.810391891891892
IN,kfashion,30,50,sample_baseline,0,0,search_http_429,youtube_api,11.0,trends_api,29,kf_api,0.0,customs_api,14.814814814814813,0.0,43.47826086956522,0.0,0.4,0.35,0.25,16.79549114331723,50.0,28.359098228663445,0.1401,3.973109661835749
IN,ktourism,32,50,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,29,kf_api,30000.0,sample_kto,18.181818181818183,0.0,20.0,0.0,0.4,0.35,0.25,12.272727272727273,8.47457627118644,6.691833590138675,0.056,0.3747426810477658
MY,kpop,79,58,sample_baseline,106027063,21,,youtube_api,10.0,trends_api,35,kf_api,,,75.0,100.0,12.5,19.35483870967742,0.4,0.35,0.25,68.125,,38.86290322580645,0.1228,4.7723645161290325
MY,kvideo,65,58,sample_baseline,0,0,search_http_429,youtube_api,25.0,trends_api,35,kf_api,,,80.55555555555556,0.0,100.0,19.35483870967742,0.4,0.35,0.25,57.22222222222222,,34.50179211469534,0.1287,4.440380645161291
MY,kgame,60,58,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,35,kf_api,,,50.0,0.0,50.0,19.35483870967742,0.4,0.35,0.25,32.5,,24.612903225806452,0.1067,2.6261967741935486
MY,kwebtoon,58,58,sample_baseline,0,0,search_http_429,youtube_api,17.0,trends_api,35,kf_api,,,61.53846153846154,0.0,62.5,19.35483870967742,0.4,0.35,0.25,40.24038461538461,,27.7090570719603,0.0615,1.7041070099255584
MY,kfood,52,58,sample_baseline,885503,2,,youtube_api,30.0,trends_api,35,kf_api,0.0,customs_api,81.48148148148148,0.6388777042580698,100.0,19.35483870967742,0.4,0.35,0.25,57.81619978908292,50.0,42.36969157071981,0.1677,7.105397276409711
MY,kbeauty,65,58,sample_baseline,391147,1,,youtube_api,16.0,trends_api,35,kf_api,0.0,customs_api,78.37837837837837,0.716215735685271,35.13513513513514,19.35483870967742,0.4,0.35,0.25,40.38581064262498,50.0,38.88361374142822,0.2165,8.41830237501921
MY,kfashion,47,58,sample_baseline,22272531,8,,youtube_search_fallback,18.0,trends_api,35,kf_api,0.0,customs_api,77.77777777777779,54.79239216719704,73.91304347826086,19.35483870967742,0.4,0.35,0.25,68.7667092391953,50.0,44.559793460742284,0.1401,6.242827063849994
MY,ktourism,39,58,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,35,kf_api,30000.0,sample_kto,50.0,0.0,80.0,19.35483870967742,0.4,0.35,0.25,40.0,8.47457627118644,18.043739748496446,0.056,1.010449425915801
FR,kpop,60,46,sample_baseline,4502254,24,,youtube_api,17.0,trends_api,55,kf_api,,,22.22222222222222,4.246325299041811,30.0,83.87096774193549,0.4,0.35,0.25,17.875102743553523,,57.472621742582696,0.1228,7.0576379499891555
FR,kvideo,44,46,sample_baseline,532156,1,,youtube_api,2.0,trends_api,55,kf_api,,,22.22222222222222,1.9956467153746729,4.166666666666666,83.87096774193549,0.4,0.35,0.25,10.62903190593669,,54.574193407535965,0.1287,7.023698691549879
FR,kgame,56,46,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,55,kf_api,,,30.0,0.0,0.0,83.87096774193549,0.4,0.35,0.25,12.0,,55.12258064516129,0.1067,5.88157935483871
FR,kwebtoon,50,46,sample_baseline,0,0,search_http_429,youtube_api,17.0,trends_api,55,kf_api,,,30.76923076923077,0.0,62.5,83.87096774193549,0.4,0.35,0.25,27.932692307692307,,61.495657568238215,0.0615,3.78198294044665
FR,kfood,39,46,sample_baseline,27268,1,,youtube_api,2.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,0.019673470603384795,3.4482758620689653,83.87096774193549,0.4,0.35,0.25,14.202288013561759,50.0,53.00174792529299,0.1677,8.888393127071634
FR,kbeauty,48,46,sample_baseline,54613014,8,,youtube_search_fallback,14.0,trends_api,55,kf_api,0.0,customs_api,32.432432432432435,100.0,29.72972972972973,83.87096774193549,0.4,0.35,0.25,55.40540540540541,50.0,61.24237140366172,0.2165,13.258973408892762
FR,kfashion,35,46,sample_baseline,21958862,8,,youtube_search_fallback,5.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,54.02073874088943,17.391304347826086,83.87096774193549,0.4,0.35,0.25,36.588417979601154,50.0,57.47897391850087,0.1401,8.052804245981973
FR,ktourism,44,46,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,55,kf_api,25000.0,sample_kto,72.72727272727273,0.0,0.0,83.87096774193549,0.4,0.35,0.25,29.090909090909093,6.779661016949152,34.36930264923704,0.056,1.9246809483572744
GB,kpop,58,44,sample_baseline,6177885,18,,youtube_api,9.0,trends_api,30,kf_api,,,16.666666666666664,5.826705772280045,10.0,3.225806451612903,0.4,0.35,0.25,11.206013686964681,,6.417889345753615,0.1228,0.788116811658544
GB,kvideo,43,44,sample_baseline,224066,2,,youtube_api,4.0,trends_api,30,kf_api,,,19.444444444444446,0.8402734854575378,12.5,3.225806451612903,0.4,0.35,0.25,11.196873497687918,,6.414233270042909,0.1287,0.8255118218545224
GB,kgame,55,44,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,,,25.0,0.0,25.0,3.225806451612903,0.4,0.35,0.25,16.25,,8.435483870967742,0.1067,0.9000661290322581
GB,kwebtoon,47,44,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,19.230769230769234,0.0,8.333333333333332,3.225806451612903,0.4,0.35,0.25,9.775641025641026,,5.845740281224153,0.0615,0.3595130272952854
GB,kfood,36,44,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,0.0,17.24137931034483,3.225806451612903,0.4,0.35,0.25,13.199233716475096,50.0,28.607588678778892,0.1677,4.79749262143122
GB,kbeauty,45,44,sample_baseline,0,0,search_http_429,youtube_api,40.0,trends_api,30,kf_api,0.0,customs_api,24.324324324324326,0.0,100.0,3.225806451612903,0.4,0.35,0.25,34.72972972972973,50.0,32.91368788142982,0.2165,7.1258134263295565
GB,kfashion,32,44,sample_baseline,0,0,search_http_429,youtube_api,9.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,0.0,34.78260869565217,3.225806451612903,0.4,0.35,0.25,17.584541062801932,50.0,29.48465014804426,0.1401,4.130799485741001
GB,ktourism,40,44,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,30,kf_api,25000.0,sample_kto,54.54545454545454,0.0,20.0,3.225806451612903,0.4,0.35,0.25,26.818181818181817,6.779661016949152,9.72120880759481,0.056,0.5443876932253093
BR,kpop,76,55,sample_baseline,1448702,14,,youtube_api,45.0,trends_api,40,kf_api,,,66.66666666666666,1.3663511550819814,100.0,35.483870967741936,0.4,0.35,0.25,52.14488957094536,,42.148278409023305,0.1228,5.175808588628062
BR,kvideo,52,55,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,,,44.44444444444444,0.0,0.0,35.483870967741936,0.4,0.35,0.25,17.77777777777778,,28.40143369175627,0.1287,3.6552645161290322
BR,kgame,62,55,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,40,kf_api,,,60.0,0.0,0.0,35.483870967741936,0.4,0.35,0.25,24.0,,30.89032258064516,0.1067,3.2959974193548387
BR,kwebtoon,54,55,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,,,46.15384615384615,0.0,4.166666666666666,35.483870967741936,0.4,0.35,0.25,19.50320512820513,,29.09160463192721,0.0615,1.7891336848635235
BR,kfood,40,55,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,0.0,customs_api,37.03703703703704,0.0,0.0,35.483870967741936,0.4,0.35,0.25,14.814814814814817,50.0,38.60812425328554,0.1677,6.474582437275984
BR,kbeauty,51,55,sample_baseline,129457,1,,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,40.54054054054054,0.2370442327171322,0.0,35.483870967741936,0.4,0.35,0.25,16.299181697667215,50.0,38.90499762985602,0.2165,8.422931986863828
BR,kfashion,37,55,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,40.74074074074074,0.0,8.695652173913043,35.483870967741936,0.4,0.35,0.25,18.47020933977456,50.0,39.339203158277485,0.1401,5.511422362474676
BR,ktourism,36,55,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,15000.0,sample_kto,36.36363636363637,0.0,0.0,35.483870967741936,0.4,0.35,0.25,14.545454545454547,3.389830508474576,15.249167453650777,0.056,0.8539533774044435
AR,kpop,68,43,sample_baseline,2761539,12,,youtube_api,42.0,trends_api,60,kf_api,,,44.44444444444444,2.6045604979174044,92.5,100.0,0.4,0.35,0.25,41.81437395204887,,76.72574958081955,0.1228,9.421922048524642
AR,kvideo,45,43,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,60,kf_api,,,25.0,0.0,0.0,100.0,0.4,0.35,0.25,10.0,,64.0,0.1287,8.2368
AR,kgame,58,43,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,60,kf_api,,,40.0,0.0,0.0,100.0,0.4,0.35,0.25,16.0,,66.4,0.1067,7.084880000000001
AR,kwebtoon,50,43,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,60,kf_api,,,30.76923076923077,0.0,12.5,100.0,0.4,0.35,0.25,15.432692307692308,,66.17307692307692,0.0615,4.069644230769231
AR,kfood,36,43,sample_baseline,329984,1,,youtube_api,1.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,0.2380787195095837,0.0,100.0,0.4,0.35,0.25,8.972216440717244,50.0,56.79444328814345,0.1677,9.524428139421655
AR,kbeauty,44,43,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,60,kf_api,0.0,customs_api,21.62162162162162,0.0,2.7027027027027026,100.0,0.4,0.35,0.25,9.324324324324325,50.0,56.86486486486486,0.2165,12.311243243243243
AR,kfashion,32,43,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,0.0,13.043478260869565,100.0,0.4,0.35,0.25,12.14975845410628,50.0,57.429951690821255,0.1401,8.045936231884058
AR,ktourism,33,43,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,60,kf_api,8000.0,sample_kto,22.727272727272727,0.0,0.0,100.0,0.4,0.35,0.25,9.090909090909092,1.0169491525423728,32.326656394453,0.056,1.8102927580893682
AE,kpop,63,40,sample_baseline,25136328,19,,youtube_api,11.0,trends_api,45,kf_api,,,30.555555555555557,23.70746419713616,15.0,51.61290322580645,0.4,0.35,0.25,24.269834691219877,,40.67567581197182,0.1228,4.99497298971014
AE,kvideo,50,40,sample_baseline,0,0,search_http_429,youtube_api,11.0,trends_api,45,kf_api,,,38.88888888888889,0.0,41.66666666666667,51.61290322580645,0.4,0.35,0.25,25.972222222222225,,41.35663082437276,0.1287,5.322598387096774
AE,kgame,52,40,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,45,kf_api,,,10.0,0.0,25.0,51.61290322580645,0.4,0.35,0.25,10.25,,35.067741935483866,0.1067,3.7417280645161286
AE,kwebtoon,44,40,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,45,kf_api,,,7.6923076923076925,0.0,20.833333333333336,51.61290322580645,0.4,0.35,0.25,8.28525641025641,,34.281844499586434,0.0615,2.108333436724566
AE,kfood,43,40,sample_baseline,177586,1,,youtube_api,6.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,0.12812574998432932,17.24137931034483,51.61290322580645,0.4,0.35,0.25,23.61444809933998,50.0,45.206760587609935,0.1677,7.5811737505421855
AE,kbeauty,54,40,sample_baseline,0,0,search_http_429,youtube_api,34.0,trends_api,45,kf_api,0.0,customs_api,48.64864864864865,0.0,83.78378378378379,51.61290322580645,0.4,0.35,0.25,40.40540540540541,50.0,48.56495204882302,0.2165,10.514312118570183
AE,kfashion,39,40,sample_baseline,0,0,search_http_429,youtube_api,9.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,0.0,34.78260869565217,51.61290322580645,0.4,0.35,0.25,27.954911433172303,50.0,46.07485325437639,0.1401,6.455086940938132
AE,ktourism,35,40,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,45,kf_api,6000.0,sample_kto,31.818181818181817,0.0,40.0,51.61290322580645,0.4,0.35,0.25,22.727272727272727,0.3389830508474576,20.19881703862021,0.056,1.1311337541627318
TR,kpop,66,42,sample_baseline,10007794,5,,youtube_api,6.0,trends_api,40,kf_api,,,38.88888888888889,9.438905234977602,2.5,35.483870967741936,0.4,0.35,0.25,19.484172387797717,,29.08399153576425,0.1228,3.5715141605918497
TR,kvideo,49,42,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,40,kf_api,,,36.11111111111111,0.0,4.166666666666666,35.483870967741936,0.4,0.35,0.25,15.486111111111109,,27.484767025089603,0.1287,3.5372895161290323
TR,kgame,58,42,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,40,kf_api,,,40.0,0.0,0.0,35.483870967741936,0.4,0.35,0.25,16.0,,27.69032258064516,0.1067,2.9545574193548387
TR,kwebtoon,50,42,sample_baseline,0,0,search_http_429,youtube_api,12.0,trends_api,40,kf_api,,,30.76923076923077,0.0,41.66666666666667,35.483870967741936,0.4,0.35,0.25,22.724358974358978,,30.38006617038875,0.0615,1.8683740694789082
TR,kfood,35,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,0.0,customs_api,18.51851851851852,0.0,0.0,35.483870967741936,0.4,0.35,0.25,7.407407407407408,50.0,37.12664277180406,0.1677,6.22613799283154
