country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
CN,kgame,55,60,sample_baseline,0,0,http_400,youtube_api_error,7.0,trends_api,33,kf_api,,,25.0,0.0,60.0,12.903225806451612,0.4,0.6,0.0,10.0,,11.741935483870968,0.1067,1.2528645161290324
CN,kwebtoon,56,60,sample_baseline,0,0,http_400,youtube_api_error,1.0,trends_api,33,kf_api,,,53.84615384615385,0.0,50.0,12.903225806451612,0.4,0.6,0.0,21.53846153846154,,16.357320099255585,0.0615,1.0059751861042185
CN,kfood,49,60,sample_baseline,0,0,http_400,youtube_api_error,4.0,trends_api,33,kf_api,0.0,customs_api,70.37037037037037,0.0,8.108108108108109,12.903225806451612,0.4,0.6,0.0,28.14814814814815,50.0,34.500597371565114,0.1677,5.785750179211469
CN,kbeauty,73,60,sample_baseline,0,0,http_400,youtube_api_error,73.0,sample_trends,33,kf_api,0.0,customs_api,100.0,0.0,100.0,12.903225806451612,0.4,0.6,0.0,40.0,50.0,36.87096774193549,0.2165,7.982564516129033
CN,kfashion,53,60,sample_baseline,0,0,http_400,youtube_api_error,1.0,trends_api,33,kf_api,0.0,customs_api,100.0,0.0,0.0,12.903225806451612,0.4,0.6,0.0,40.0,50.0,36.87096774193549,0.1401,5.165622580645162
CN,ktourism,42,60,sample_baseline,0,0,http_400,youtube_api_error,11.0,trends_api,33,kf_api,300000.0,sample_kto,63.63636363636363,0.0,64.28571428571429,12.903225806451612,0.4,0.6,0.0,25.454545454545453,100.0,58.961876832844574,0.056,3.301865102639296
JP,kpop,69,72,sample_baseline,11586455,45,,youtube_api,9.0,trends_api,45,kf_api,,,47.22222222222222,3.562189781763355,2.2222222222222223,40.0,0.4,0.35,0.25,20.69121086806162,,32.27648434722465,0.1228,3.9635522778391876
JP,kvideo,56,72,sample_baseline,19910618,8,,youtube_search_fallback,56.0,sample_trends,45,kf_api,,,55.55555555555556,62.37743770023562,55.55555555555556,51.61290322580645,0.4,0.35,0.25,57.94321430619358,,54.14502765796131,0.1287,6.9684650595796205
JP,kgame,58,72,sample_baseline,157608,1,,youtube_api,5.0,trends_api,45,kf_api,,,40.0,2.3262555385982364,40.0,51.61290322580645,0.4,0.35,0.25,26.814189438509384,,41.69341771088762,0.1067,4.44868766975171
JP,kwebtoon,54,72,sample_baseline,13086514,8,,youtube_search_fallback,0.0,trends_api,45,kf_api,,,46.15384615384615,19.938444033617646,0.0,51.61290322580645,0.4,0.35,0.25,25.43999387330464,,41.14373948480572,0.0615,2.530339978315552
JP,kfood,51,72,sample_baseline,37651066,8,,youtube_search_fallback,3.0,trends_api,45,kf_api,0.0,customs_api,77.77777777777779,17.853746609105226,5.405405405405405,51.61290322580645,0.4,0.35,0.25,38.711273775649296,50.0,48.2261257228718,0.1677,8.0875212837256
JP,kbeauty,59,72,sample_baseline,39485454,8,,youtube_search_fallback,59.0,sample_trends,45,kf_api,0.0,customs_api_partial,62.16216216216216,79.38059123134498,62.16216216216216,51.61290322580645,0.4,0.35,0.25,68.18861233637614,50.0,54.12159343501716,0.2165,11.717324978681216
JP,kfashion,42,72,sample_baseline,7005734,8,,youtube_search_fallback,15.0,trends_api,45,kf_api,0.0,customs_api,59.25925925925925,25.56938850598843,60.86956521739131,51.61290322580645,0.4,0.35,0.25,47.87038098514748,50.0,50.057947164771434,0.1401,7.013118397784478
JP,ktourism,50,72,sample_baseline,1619012,8,,youtube_search_fallback,16.0,trends_api,45,kf_api,250000.0,sample_kto,100.0,5.269288937022733,100.0,51.61290322580645,0.4,0.35,0.25,66.84425112795796,83.05084745762711,70.37814492214709,0.056,3.941176115640237
VN,kpop,83,64,sample_baseline,62096076,53,,youtube_api,15.0,trends_api,55,kf_api,,,86.11111111111111,19.09108587698314,15.555555555555555,60.0,0.4,0.35,0.25,45.01521339027744,,54.00608535611097,0.1228,6.631947281730428
VN,kvideo,72,64,sample_baseline,31919583,8,,youtube_search_fallback,72.0,sample_trends,55,kf_api,,,100.0,100.0,100.0,83.87096774193549,0.4,0.35,0.25,100.0,,90.32258064516128,0.1287,11.624516129032259
VN,kgame,70,64,sample_baseline,1015609,2,,youtube_api,5.0,trends_api,55,kf_api,,,100.0,14.990140483352471,40.0,83.87096774193549,0.4,0.35,0.25,55.24654916917336,,72.42120031283063,0.1067,7.727342073379029
VN,kwebtoon,68,64,sample_baseline,63079718,8,,youtube_search_fallback,0.0,trends_api,55,kf_api,,,100.0,96.10744519123912,0.0,83.87096774193549,0.4,0.35,0.25,73.6376058169337,,79.77762297193476,0.0615,4.906323812773988
VN,kfood,57,64,sample_baseline,141249158,8,,youtube_search_fallback,6.0,trends_api,55,kf_api,0.0,customs_api,100.0,66.97889179768424,13.513513513513514,83.87096774193549,0.4,0.35,0.25,66.82099050756786,50.0,63.52548842409421,0.1677,10.653224408720599
VN,kbeauty,67,64,sample_baseline,39981824,8,,youtube_search_fallback,67.0,sample_trends,55,kf_api,0.0,customs_api,83.78378378378379,80.37848134220712,83.78378378378379,83.87096774193549,0.4,0.35,0.25,82.59192792923196,50.0,66.67967590842703,0.2165,14.436149834174453
VN,kfashion,48,64,sample_baseline,23596967,8,,youtube_search_fallback,14.0,trends_api,55,kf_api,0.0,customs_api,81.48148148148148,86.12374046545135,56.52173913043478,83.87096774193549,0.4,0.35,0.25,76.86633653810927,50.0,65.5345576302025,0.1401,9.18139152399137
VN,ktourism,47,64,sample_baseline,1860152,8,,youtube_search_fallback,8.0,trends_api,55,kf_api,50000.0,sample_kto,86.36363636363636,6.054110997806507,42.857142857142854,83.87096774193549,0.4,0.35,0.25,47.37867910897254,15.254237288135593,42.26414478844295,0.056,2.366792108152805
TH,kpop,88,65,sample_baseline,15701263,53,,youtube_api,11.0,trends_api,52,kf_api,,,100.0,4.827264130346947,6.666666666666667,74.19354838709677,0.4,0.35,0.25,43.3562091122881,,61.8586126771733,0.1228,7.596237636756881
TH,kvideo,72,65,sample_baseline,64212,1,,youtube_api,72.0,sample_trends,52,kf_api,,,100.0,0.20116804157497922,100.0,74.19354838709677,0.4,0.35,0.25,65.07040881455124,,70.54429255807855,0.1287,9.07905045222471
TH,kgame,66,65,sample_baseline,271613,4,,youtube_api,4.0,trends_api,52,kf_api,,,80.0,4.008941459857893,30.0,74.19354838709677,0.4,0.35,0.25,40.903129510950265,,60.87738083663817,0.1067,6.495616535269293
TH,kwebtoon,64,65,sample_baseline,25041243,8,,youtube_search_fallback,1.0,trends_api,52,kf_api,,,84.61538461538461,38.15251503094863,50.0,74.19354838709677,0.4,0.35,0.25,59.699534106985865,,68.3959426750524,0.0615,4.206350474515722
TH,kfood,48,65,sample_baseline,73679258,8,,youtube_search_fallback,3.0,trends_api,52,kf_api,0.0,customs_api,66.66666666666666,34.937943129655054,5.405405405405405,74.19354838709677,0.4,0.35,0.25,40.24629811339729,50.0,55.30732413880848,0.1677,9.275038258078181
TH,kbeauty,62,65,sample_baseline,38615926,8,,youtube_search_fallback,62.0,sample_trends,52,kf_api,0.0,customs_api,70.27027027027027,77.632513401666,70.27027027027027,74.19354838709677,0.4,0.35,0.25,72.84705536625877,50.0,61.82747558938078,0.2165,13.385648465100939
TH,kfashion,45,65,sample_baseline,24653896,8,,youtube_search_fallback,12.0,trends_api,52,kf_api,0.0,customs_api,70.37037037037037,89.98129889176982,47.82608695652174,74.19354838709677,0.4,0.35,0.25,71.59812449939803,50.0,61.57768941600863,0.1401,8.62703428718281
TH,ktourism,37,65,sample_baseline,2164506,8,,youtube_search_fallback,8.0,trends_api,52,kf_api,40000.0,sample_kto,40.909090909090914,7.044671392132564,42.857142857142854,74.19354838709677,0.4,0.35,0.25,29.54355706516848,11.864406779661017,34.09897931899323,0.056,1.9095428418636209
ID,kpop,86,69,sample_baseline,46660604,63,,youtube_api,16.0,trends_api,31,kf_api,,,94.44444444444444,14.345537679963915,17.77777777777778,20.0,0.4,0.35,0.25,47.24316041020959,,30.897264164083836,0.1228,3.794184039349495
ID,kvideo,68,69,sample_baseline,82044,1,,youtube_api,68.0,sample_trends,31,kf_api,,,88.88888888888889,0.2570334330495483,88.88888888888889,6.451612903225806,0.4,0.35,0.25,57.86773947934512,,27.018063533673534,0.1287,3.477224776783784
ID,kgame,69,69,sample_baseline,2274899,3,,youtube_api,3.0,trends_api,31,kf_api,,,95.0,33.57695293704374,20.0,6.451612903225806,0.4,0.35,0.25,54.751933527965306,,25.771741153121607,0.1067,2.7498447810380755
ID,kwebtoon,66,69,sample_baseline,26429595,8,,youtube_search_fallback,2.0,trends_api,31,kf_api,,,92.3076923076923,40.267790241058904,100.0,6.451612903225806,0.4,0.35,0.25,76.01680350744755,,34.277689144914504,0.0615,2.108077882412242
ID,kfood,54,69,sample_baseline,130427502,8,,youtube_search_fallback,5.0,trends_api,31,kf_api,0.0,customs_api,88.88888888888889,61.84737429656215,10.81081081081081,6.451612903225806,0.4,0.35,0.25,59.90483926205501,50.0,38.91645172337874,0.1677,6.526288954010615
ID,kbeauty,61,69,sample_baseline,38627619,8,,youtube_search_fallback,61.0,sample_trends,31,kf_api,0.0,customs_api,67.56756756756756,77.65602072295114,67.56756756756756,6.451612903225806,0.4,0.35,0.25,71.09852617195182,50.0,41.155189105358104,0.2165,8.91009844131003
ID,kfashion,44,69,sample_baseline,21341962,8,,youtube_search_fallback,11.0,trends_api,31,kf_api,0.0,customs_api,66.66666666666666,77.89346810170667,43.47826086956522,6.451612903225806,0.4,0.35,0.25,64.79894571965531,50.0,39.895273014898805,0.1401,5.589327749387323
ID,ktourism,41,69,sample_baseline,2009433,8,,youtube_search_fallback,6.0,trends_api,31,kf_api,35000.0,sample_kto,59.09090909090909,6.539965779492926,28.57142857142857,6.451612903225806,0.4,0.35,0.25,33.0682088020433,10.16949152542373,13.633871394088267,0.056,0.763496798068943
IN,kpop,54,50,sample_baseline,173381175,95,,youtube_api,14.0,trends_api,29,kf_api,,,5.555555555555555,53.30505749473191,13.333333333333334,0.0,0.4,0.35,0.25,24.21232567871172,,9.684930271484689,0.1228,1.1893094373383197
IN,kvideo,42,50,sample_baseline,9940415,8,,youtube_search_fallback,42.0,sample_trends,29,kf_api,,,16.666666666666664,31.142057839540072,16.666666666666664,0.0,0.4,0.35,0.25,21.733053577172356,,8.693221430868944,0.1287,1.1188175981528332
IN,kgame,54,50,sample_baseline,1586372,2,,youtube_api,5.0,trends_api,29,kf_api,,,20.0,23.414462789180508,40.0,0.0,0.4,0.35,0.25,26.195061976213175,,10.478024790485271,0.1067,1.1180052451447784
IN,kwebtoon,48,50,sample_baseline,15057026,8,,youtube_search_fallback,0.0,trends_api,29,kf_api,,,23.076923076923077,22.940690715168742,0.0,0.0,0.4,0.35,0.25,17.260010981078292,,6.904004392431317,0.0615,0.424596270134526
IN,kfood,32,50,sample_baseline,210886078,8,,youtube_search_fallback,3.0,trends_api,29,kf_api,0.0,customs_api,7.4074074074074066,100.0,5.405405405405405,0.0,0.4,0.35,0.25,39.314314314314316,50.0,32.86286286286286,0.1677,5.511102102102101
IN,kbeauty,42,50,sample_baseline,41438600,8,,youtube_search_fallback,42.0,sample_trends,29,kf_api,0.0,customs_api,16.216216216216218,83.30714819181797,16.216216216216218,0.0,0.4,0.35,0.25,39.69804240767683,50.0,32.939608481535366,0.2165,7.131425236252407
IN,kfashion,30,50,sample_baseline,9781089,8,,youtube_search_fallback,11.0,trends_api,29,kf_api,0.0,customs_api,14.814814814814813,35.69882394230924,43.47826086956522,0.0,0.4,0.35,0.25,29.290079523125463,50.0,30.85801590462509,0.1401,4.323208028237976
IN,ktourism,32,50,sample_baseline,2764455,8,,youtube_search_fallback,6.0,trends_api,29,kf_api,30000.0,sample_kto,18.181818181818183,8.997284855453312,28.57142857142857,0.0,0.4,0.35,0.25,17.564634114993076,8.47457627118644,7.750214958591835,0.056,0.43401203768114277
MY,kpop,79,58,sample_baseline,313570769,71,,youtube_api,15.0,trends_api,35,kf_api,,,75.0,96.4055519303771,15.555555555555555,60.0,0.4,0.35,0.25,67.63083206452087,,63.05233282580835,0.1228,7.742826471009265
MY,kvideo,65,58,sample_baseline,6227245,1,,youtube_api,65.0,sample_trends,35,kf_api,,,80.55555555555556,19.509167773275735,80.55555555555556,19.35483870967742,0.4,0.35,0.25,59.189319831757615,,35.2886311585095,0.1287,4.541646830100174
MY,kgame,60,58,sample_baseline,1815946,2,,youtube_api,11.0,trends_api,35,kf_api,,,50.0,26.80291888923984,100.0,19.35483870967742,0.4,0.35,0.25,54.38102161123395,,33.36531187030003,0.1067,3.5600787765610136
MY,kwebtoon,58,58,sample_baseline,8709693,8,,youtube_search_fallback,1.0,trends_api,35,kf_api,,,61.53846153846154,13.269975979125636,50.0,19.35483870967742,0.4,0.35,0.25,41.75987620807859,,28.316853709037886,0.0615,1.74148650310583
MY,kfood,52,58,sample_baseline,59740266,8,,youtube_search_fallback,38.0,trends_api,35,kf_api,0.0,customs_api,81.48148148148148,28.328217095487922,100.0,19.35483870967742,0.4,0.35,0.25,67.50746857601337,50.0,44.3079453281059,0.1677,7.4304424315233595
MY,kbeauty,65,58,sample_baseline,267743,1,,youtube_api,65.0,sample_trends,35,kf_api,0.0,customs_api,78.37837837837837,0.5382639804028592,78.37837837837837,19.35483870967742,0.4,0.35,0.25,51.134338339086945,50.0,41.03331928072061,0.2165,8.883713624276012
MY,kfashion,47,58,sample_baseline,25703860,8,,youtube_search_fallback,24.0,trends_api,35,kf_api,0.0,customs_api,77.77777777777779,93.81343659972471,100.0,19.35483870967742,0.4,0.35,0.25,88.94581392101476,50.0,48.595614397106175,0.1401,6.808245577034575
MY,ktourism,39,58,sample_baseline,1839361,8,,youtube_search_fallback,16.0,trends_api,35,kf_api,30000.0,sample_kto,50.0,5.9864439352463545,100.0,19.35483870967742,0.4,0.35,0.25,47.09525537733622,8.47457627118644,19.46279082396369,0.056,1.0899162861419667
FR,kpop,60,46,sample_baseline,19920207,87,,youtube_api,19.0,trends_api,55,kf_api,,,22.22222222222222,6.124354500665722,24.444444444444443,0.0,0.4,0.35,0.25,17.143524075233003,,6.857409630093201,0.1228,0.8420899025754451
FR,kvideo,44,46,sample_baseline,182851,5,,youtube_api,44.0,sample_trends,55,kf_api,,,22.22222222222222,0.5728489623439004,22.22222222222222,83.87096774193549,0.4,0.35,0.25,14.64494158126481,,56.18055727766721,0.1287,7.230437721635771
FR,kgame,56,46,sample_baseline,136018,1,,youtube_api,2.0,trends_api,55,kf_api,,,30.0,2.0075924182088154,10.0,83.87096774193549,0.4,0.35,0.25,15.202657346373085,,56.40364358371052,0.1067,6.018268770381913
FR,kwebtoon,50,46,sample_baseline,13234,1,,youtube_api,1.0,trends_api,55,kf_api,,,30.76923076923077,0.02016315180199218,50.0,83.87096774193549,0.4,0.35,0.25,24.814749410823005,,60.24848040949049,0.0615,3.705281545183665
FR,kfood,39,46,sample_baseline,57683154,8,,youtube_search_fallback,2.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,27.352755832464197,2.7027027027027026,83.87096774193549,0.4,0.35,0.25,23.58247355037148,50.0,54.877785032654934,0.1677,9.203004549976232
FR,kbeauty,48,46,sample_baseline,43170394,8,,youtube_search_fallback,48.0,sample_trends,55,kf_api,0.0,customs_api,32.432432432432435,86.78870450394486,32.432432432432435,83.87096774193549,0.4,0.35,0.25,51.45712765746178,50.0,60.452715854073,0.2165,13.088012982406804
FR,kfashion,35,46,sample_baseline,6738917,8,,youtube_search_fallback,6.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,24.595565130307552,21.73913043478261,83.87096774193549,0.4,0.35,0.25,27.376563737636626,50.0,55.63660307010797,0.1401,7.7946880901221265
FR,ktourism,44,46,sample_baseline,3181763,8,,youtube_search_fallback,2.0,trends_api,55,kf_api,25000.0,sample_kto,72.72727272727273,10.35546899969133,0.0,83.87096774193549,0.4,0.35,0.25,32.715323240801055,6.779661016949152,35.09418547921543,0.056,1.9652743868360643
GB,kpop,58,44,sample_baseline,43868569,69,,youtube_api,18.0,trends_api,30,kf_api,,,16.666666666666664,13.487142377231057,22.22222222222222,3.225806451612903,0.4,0.35,0.25,16.94272205425309,,8.712572692668978,0.1228,1.0699039266597505
GB,kvideo,43,44,sample_baseline,71444,1,,youtube_api,43.0,sample_trends,30,kf_api,,,19.444444444444446,0.2238249791671777,19.444444444444446,3.225806451612903,0.4,0.35,0.25,12.717227631597403,,7.022374923606703,0.1287,0.9037796526681827
GB,kgame,55,44,sample_baseline,4411476,8,,youtube_search_fallback,7.0,trends_api,30,kf_api,,,25.0,65.11230697929797,60.0,3.225806451612903,0.4,0.35,0.25,47.78930744275429,,21.05120684806946,0.1067,2.2461637706890114
GB,kwebtoon,47,44,sample_baseline,12720686,8,,youtube_search_fallback,0.0,trends_api,30,kf_api,,,19.230769230769234,19.381073208665313,0.0,3.225806451612903,0.4,0.35,0.25,14.475683315340554,,7.725757197103964,0.0615,0.4751340676218938
GB,kfood,36,44,sample_baseline,134956610,8,,youtube_search_fallback,7.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,63.99503053018037,16.216216216216218,3.225806451612903,0.4,0.35,0.25,35.34120362850607,50.0,33.03598266118509,0.1677,5.540134292280738
GB,kbeauty,45,44,sample_baseline,214239,2,,youtube_api,45.0,sample_trends,30,kf_api,0.0,customs_api,24.324324324324326,0.4307008470717372,24.324324324324326,3.225806451612903,0.4,0.35,0.25,15.961556107285922,50.0,29.160053156941057,0.2165,6.3131515084777385
GB,kfashion,32,44,sample_baseline,6082723,8,,youtube_search_fallback,16.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,22.200601330468935,65.21739130434783,3.225806451612903,0.4,0.35,0.25,32.963447180639974,50.0,32.56043137161187,0.1401,4.561716435162823
GB,ktourism,40,44,sample_baseline,3338673,8,,youtube_search_fallback,12.0,trends_api,30,kf_api,25000.0,sample_kto,54.54545454545454,10.866153372079081,71.42857142857143,3.225806451612903,0.4,0.35,0.25,43.478478355552355,6.779661016949152,13.053268115068917,0.056,0.7309830144438594
BR,kpop,76,55,sample_baseline,22746548,76,,youtube_api,53.0,trends_api,40,kf_api,,,66.66666666666666,6.993296988249613,100.0,35.483870967741936,0.4,0.35,0.25,54.114320612554025,,42.93605082566677,0.1228,5.27254704139188
BR,kvideo,52,55,sample_baseline,17317295,8,,youtube_search_fallback,52.0,sample_trends,40,kf_api,,,44.44444444444444,54.2528860731044,44.44444444444444,35.483870967741936,0.4,0.35,0.25,47.87739901447543,,40.44128218643533,0.1287,5.204793017394227
BR,kgame,62,55,sample_baseline,6775180,8,,youtube_search_fallback,2.0,trends_api,40,kf_api,,,60.0,100.0,10.0,35.483870967741936,0.4,0.35,0.25,61.5,,45.89032258064516,0.1067,4.896497419354839
BR,kwebtoon,54,55,sample_baseline,36800867,8,,youtube_search_fallback,0.0,trends_api,40,kf_api,,,46.15384615384615,56.06932656535625,0.0,35.483870967741936,0.4,0.35,0.25,38.08580275941315,,36.52464368441042,0.0615,2.2462655865912406
BR,kfood,40,55,sample_baseline,138224988,8,,youtube_search_fallback,1.0,trends_api,40,kf_api,0.0,customs_api,37.03703703703704,65.54486161955177,0.0,35.483870967741936,0.4,0.35,0.25,37.755516381657934,50.0,43.196264566654165,0.1677,7.244013567827903
BR,kbeauty,51,55,sample_baseline,43281021,8,,youtube_search_fallback,51.0,sample_trends,40,kf_api,0.0,customs_api,40.54054054054054,87.01110631971606,40.54054054054054,35.483870967741936,0.4,0.35,0.25,56.805238563251976,50.0,47.00620900297297,0.2165,10.176844249143649
BR,kfashion,37,55,sample_baseline,24658055,8,,youtube_search_fallback,4.0,trends_api,40,kf_api,0.0,customs_api,40.74074074074074,89.99647832718607,13.043478260869565,35.483870967741936,0.4,0.35,0.25,51.05593327602881,50.0,45.85634794552834,0.1401,6.424474347168521
BR,ktourism,36,55,sample_baseline,3206270,8,,youtube_search_fallback,2.0,trends_api,40,kf_api,15000.0,sample_kto,36.36363636363637,10.435230276309179,0.0,35.483870967741936,0.4,0.35,0.25,18.197785142162758,3.389830508474576,15.97963357299242,0.056,0.8948594800875755
AR,kpop,68,43,sample_baseline,15586931,54,,youtube_api,44.0,trends_api,60,kf_api,,,44.44444444444444,4.792113406322337,80.0,100.0,0.4,0.35,0.25,39.455017469990594,,75.78200698799624,0.1228,9.306030458125939
AR,kvideo,45,43,sample_baseline,30232734,8,,youtube_search_fallback,45.0,sample_trends,60,kf_api,,,25.0,94.71531629971481,25.0,100.0,0.4,0.35,0.25,49.40036070490018,,79.76014428196007,0.1287,10.265130569088262
AR,kgame,58,43,sample_baseline,2685404,8,,youtube_search_fallback,2.0,trends_api,60,kf_api,,,40.0,39.63590635230356,10.0,100.0,0.4,0.35,0.25,32.37256722330625,,72.9490268893225,0.1067,7.783661169090711
AR,kwebtoon,50,43,sample_baseline,27639480,8,,youtube_search_fallback,0.0,trends_api,60,kf_api,,,30.76923076923077,42.111155430567244,0.0,100.0,0.4,0.35,0.25,27.046596708390844,,70.81863868335634,0.0615,4.355346279026415
AR,kfood,36,43,sample_baseline,169350460,8,,youtube_search_fallback,1.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,80.30423895502481,0.0,100.0,0.4,0.35,0.25,36.99537252314757,50.0,62.39907450462952,0.1677,10.46432479442637
AR,kbeauty,44,43,sample_baseline,75847,1,,youtube_api,44.0,sample_trends,60,kf_api,0.0,customs_api,21.62162162162162,0.15248095420465022,21.62162162162162,100.0,0.4,0.35,0.25,14.107422388025682,50.0,57.82148447760514,0.2165,12.518351389401513
AR,kfashion,32,43,sample_baseline,23626490,8,,youtube_search_fallback,3.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,86.23149292320413,8.695652173913043,100.0,0.4,0.35,0.25,41.243824455488586,50.0,63.24876489109772,0.1401,8.861151961242792
AR,ktourism,33,43,sample_baseline,30725436,8,,youtube_search_fallback,2.0,trends_api,60,kf_api,8000.0,sample_kto,22.727272727272727,100.0,0.0,100.0,0.4,0.35,0.25,44.09090909090909,1.0169491525423728,39.326656394453,0.056,2.202292758089368
AE,kpop,63,40,sample_baseline,325262148,80,,youtube_api,16.0,trends_api,45,kf_api,,,30.555555555555557,100.0,17.77777777777778,0.0,0.4,0.35,0.25,51.666666666666664,,20.666666666666668,0.1228,2.537866666666667
AE,kvideo,50,40,sample_baseline,31528337,8,,youtube_search_fallback,50.0,sample_trends,45,kf_api,,,38.88888888888889,98.7742759672017,38.88888888888889,51.61290322580645,0.4,0.35,0.25,59.84877436629837,,54.90725168200322,0.1287,7.066563291473815
AE,kgame,52,40,sample_baseline,649520,3,,youtube_api,6.0,trends_api,45,kf_api,,,10.0,9.586756366620518,50.0,51.61290322580645,0.4,0.35,0.25,19.85536472831718,,38.90988782681074,0.1067,4.151685031120706
AE,kwebtoon,44,40,sample_baseline,13332222,8,,youtube_search_fallback,0.0,trends_api,45,kf_api,,,7.6923076923076925,20.31280157502341,0.0,51.61290322580645,0.4,0.35,0.25,10.18640362818127,,35.04230338675637,0.0615,2.155101658285517
AE,kfood,43,40,sample_baseline,80426317,8,,youtube_search_fallback,5.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,38.13732881883269,10.81081081081081,51.61290322580645,0.4,0.35,0.25,35.3100270485534,50.0,47.545876377452615,0.1677,7.973443468498803
AE,kbeauty,54,40,sample_baseline,41388005,8,,youtube_search_fallback,54.0,sample_trends,45,kf_api,0.0,customs_api,48.64864864864865,83.20543324095657,48.64864864864865,51.61290322580645,0.4,0.35,0.25,60.74352325595642,50.0,52.63257561893322,0.2165,11.39495262149904
AE,kfashion,39,40,sample_baseline,27398911,8,,youtube_search_fallback,13.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,100.0,52.17391304347826,51.61290322580645,0.4,0.35,0.25,67.30273752012883,50.0,53.944418471767705,0.1401,7.557613027894655
AE,ktourism,35,40,sample_baseline,1563359,8,,youtube_search_fallback,9.0,trends_api,45,kf_api,6000.0,sample_kto,31.818181818181817,5.0881588791775,50.0,51.61290322580645,0.4,0.35,0.25,27.008128334984853,0.3389830508474576,21.054988160162633,0.056,1.1790793369691075
TR,kpop,66,42,sample_baseline,6058310,20,,youtube_api,8.0,trends_api,40,kf_api,,,38.88888888888889,1.8625929999084923,0.0,0.0,0.4,0.35,0.25,16.20746310552353,,6.482985242209413,0.1228,0.7961105877433159
TR,kvideo,49,42,sample_baseline,15172969,8,,youtube_search_fallback,49.0,sample_trends,40,kf_api,,,36.11111111111111,47.53498502784325,36.11111111111111,35.483870967741936,0.4,0.35,0.25,40.10946698196736,,37.3341093734321,0.1287,4.804899876360712
